BFN,BUS_PROF_NAME,FULL_ADDRESS,LICENSES,LIC_STATUS,ISSUE_DATE,END_DATE,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,COUNCIL_DIST,POLICE_DIST,CENSUS_TRACT,X_COORD,Y_COORD
2019-BFN-0001533,YOUTHROOTS,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-03-14 13:27:22,2020-03-14 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2001-BFN-37705,BAYOU BOB'S,1635 GLENARM PL,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-26 10:03:23,2019-12-13 00:00:00,176315.0,1635 Glenarm Pl,None,Denver,CO,None,9,6,01702,3143400.0,1696476.0
2012-BFN-1060347,LARKBURGER,8555 W BELLEVIEW AVESUITE H200 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-10-22 10:48:34,2019-09-27 00:00:00,386941.0,8555 W Belleview Ave Ste H200,None,Denver,CO,None,2,4,12014,3114979.0,1653021.0
2012-BFN-1063529,ETAI'S AT DENVER INTERNATIONAL AIRPORT,8500 PENA BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-04 09:53:14,2020-02-04 00:00:00,221155.0,8500 Pena Blvd,None,Denver,CO,None,11,7,08313,3231903.0,1736251.0
2003-BFN-1005806,BANZAI SUSHI,6655 LEETSDALE DR,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-01-29 10:40:05,2020-02-01 00:00:00,136298.0,6655 Leetsdale Dr,None,Denver,CO,None,5,3,05002,3165734.0,1681079.0
2012-BFN-1061536,THE TRIANGLE BAR,2036 BROADWAY ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2019-01-23 16:22:53,2020-01-17 00:00:00,246299.0,2036 N Broadway,None,Denver,CO,None,9,6,02403,3144179.0,1698444.0
2012-BFN-1063834,JERRI'S TOBACCO SHOP & FINE WINES,500 16TH ST UNIT 136 ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2019-02-20 14:50:09,2020-02-22 00:00:00,264565.0,500 16th St Unit 136,None,Denver,CO,None,9,6,01702,3143046.0,1696397.0
2007-BFN-1029546,7-ELEVEN STORE 27067B,3990 E 35TH AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-12-13 14:05:13,2020-01-08 00:00:00,37441.0,3990 E 35th Ave,None,Denver,CO,None,9,2,03602,3157156.0,1704158.0
2012-BFN-1063681,THE WHITTIER,2000 E 28TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-26 14:02:12.000001,2020-04-16 00:00:00,350800.0,2000 E 28th Ave,None,Denver,CO,None,9,2,02300,3150917.0,1701018.0
2003-BFN-1005494,POUR HOUSE PUB,1435 MARKET ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-09-18 13:14:23,2019-09-08 00:00:00,54022.0,1435 Market St,None,Denver,CO,None,9,6,01701,3140480.0,1697984.0
2019-BFN-0001203,BALLPARK NEIGHBORHOOD ASSOCIATION,2127 LARIMER ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-03-01 07:33:15,2020-03-01 00:00:00,233566.0,2127 Larimer St,None,Denver,CO,None,9,6,01600,3143090.0,1700110.0
2009-BFN-1044170,DADDY'S BAR & GRILL,1120 E 6TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-02-01 11:09:19,2020-01-24 00:00:00,82218.0,1120 E 6th Ave,None,Denver,CO,None,10,3,02801,3148119.0,1689535.0
2017-BFN-0003727,ULTREIA,1701 WYNKOOP STSTE 125 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-24 10:20:09,2019-08-13 00:00:00,469685.0,1701 Wynkoop St Ste 125,None,Denver,CO,None,9,6,01701,3140631.0,1699635.0
2006-BFN-1024534,BLUEBIRD THEATRE,3317 E COLFAX AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2019-03-04 12:50:49,2020-03-20 00:00:00,246297.0,3317 E Colfax Ave,None,Denver,CO,None,9,2,03701,3155129.0,1695013.0
2009-BFN-1043483,TAG BURGER BAR,1222 MADISON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-10-19 14:59:50,2019-11-08 00:00:00,61765.0,1222 N Madison St,None,Denver,CO,None,10,2,03703,3155845.0,1693278.0
2006-BFN-1023586,ATOMIC COWBOY,3237 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-20 08:03:10,2019-07-05 00:00:00,176243.0,3237 E Colfax Ave,None,Denver,CO,None,9,2,03701,3154912.0,1695011.0
2018-BFN-0000300,THE SOURCE HOTEL,3330 N BRIGHTON BLVD,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2019-03-08 11:11:40,2020-04-01 00:00:00,42107.0,3330 N Brighton Blvd,None,Denver,CO,None,9,2,01600,3146055.0,1705341.0
2012-BFN-1058032,JEWELL LIQUORS,1945 S SHERIDAN BLVD,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2012-02-07 00:00:00,2015-02-08 00:00:00,59396.0,1945 S Sheridan Blvd,None,Denver,CO,None,2,4,04700,3125284.0,1673539.0
2006-BFN-1022284,UNO MAS,730 E 6TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-26 09:38:33,2020-01-10 00:00:00,82636.0,730 E 6th Ave,None,Denver,CO,None,10,3,02801,3146865.0,1689532.0
2017-BFN-0008539,TOWERS TAVERN,1101 E BAYAUD AVE,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2019-01-23 16:14:51,2020-02-07 00:00:00,493840.0,1101 E Bayaud Ave,None,Denver,CO,None,7,3,02803,3147944.0,1685969.0
2019-BFN-0001700,BRAD LEWIS,2750 BLAKE ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-03-20 07:45:48,2020-03-20 00:00:00,43186.0,2750 Blake St,None,Denver,CO,None,9,2,01600,3144869.0,1702609.0
2018-BFN-0003532,THE URBAN CYCLIST DENVER,3434 N BRIGHTON BLVD,LIQUOR - ART GALLERY PERMIT,LICENSE ISSUED - ACTIVE,2018-06-08 00:00:00,2019-06-08 00:00:00,182496.0,3434 N Brighton Blvd,None,Denver,CO,None,9,2,01600,3146321.0,1705652.0
2005-BFN-1018220,THE CLOCKTOWER CABARET,1601 ARAPAHOE ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-05-18 13:23:27,2019-05-23 00:00:00,None,None,None,None,None,None,9,6,01702,3141809.0,1697786.0
2016-BFN-0005046,ARAUJOS RESTAURANT,2900 W 26TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-10-22 12:06:02,2019-11-20 00:00:00,None,None,None,None,None,None,1,1,00600,3133881.0,1700104.0
2019-BFN-0001411,KIRKLAND MUSEUM OF FINE & DECORATIVE ART,1201 N BANNOCK ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-03-14 13:44:49,2020-03-14 00:00:00,481861.0,1201 N Bannock St,None,Denver,CO,None,10,6,02000,3143313.0,1693162.0
2015-BFN-0000997,SOL COCINA,200 N COLUMBINE STUNIT 110 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-26 10:52:52,2019-07-09 00:00:00,465060.0,200 N Columbine St Ste 110,None,Denver,CO,None,10,3,03800,3152800.0,1687471.0
2018-BFN-0006010,BREWERS ASSOCIATION,700 14TH ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-09-04 11:20:11,2019-09-04 00:00:00,54218.0,700 14th St,None,Denver,CO,None,9,6,01702,3141604.0,1695616.0
2016-BFN-0006155,CATTIVELLA,10195 E 29TH DRSTE 110 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-26 09:34:43,2020-01-31 00:00:00,528886.0,10195 E 29th Dr Ste 110,None,Denver,CO,None,8,5,04105,3177448.0,1702108.0
2018-BFN-0004940,"CAPITOL HILL UNITED NEIGHBORHOODS, INC.",1290 N WILLIAMS ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-23 13:19:42,2019-07-23 00:00:00,64937.0,1290 N Williams St,None,Denver,CO,None,10,6,03201,3150263.0,1693624.0
2019-BFN-0000259,MARYAM NASTASSIA JANES,3729 WALNUT ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2019-01-10 00:00:00,2020-01-10 00:00:00,42112.0,3729 Walnut St,None,Denver,CO,None,9,2,01600,3148196.0,1705777.0
2013-BFN-1070240,SLICEWORKS,1433 17TH STSUITE 100 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2018-08-17 15:56:58,2019-09-10 00:00:00,53898.0,1433 17th St,None,Denver,CO,None,9,6,01701,3141267.0,1698977.0
2007-BFN-1027968,RACCA'S PIZZERIA NAPOLETANA,2129 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-26 11:57:16,2020-01-10 00:00:00,233565.0,2129 Larimer St,None,Denver,CO,None,9,6,01600,3143090.0,1700110.0
2017-BFN-0000322,PAINTING WITH A TWIST DENVER,1962 BLAKE STSTE 150 ,LIQUOR - LODGING AND ENTERTAINMENT,LICENSE ISSUED - ACTIVE,2018-07-10 10:40:48,2019-07-17 00:00:00,360467.0,1962 Blake St Ste 150,None,Denver,CO,None,9,6,01701,3142202.0,1699901.0
2013-BFN-1068301,GRIND KITCHEN + WATERING HOLE,300 N FILLMORE STUNIT K ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-04 10:13:57,2020-03-02 00:00:00,84798.0,300 N Fillmore St,None,Denver,CO,None,10,3,03800,3153794.0,1688015.0
2009-BFN-1042023,AMENDMENT TWENTY ONE,2548 15TH ,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2018-11-19 09:18:52,2019-12-20 00:00:00,352921.0,2548 15th St,None,Denver,CO,None,1,1,00402,3137329.0,1701364.0
2018-BFN-0004786,SOS VENEZUELA-DENVER-INC,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-07-17 16:55:42.000001,2019-07-17 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2018-BFN-0006742,EXTREME COMMUNITY MAKEOVER,2201 S DELAWARE ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-09-26 11:18:43,2019-09-26 00:00:00,114703.0,2201 S Delaware St,None,Denver,CO,None,7,3,01403,3142851.0,1671728.0
2018-BFN-0006009,BREWERS ASSOCIATION,700 14TH ST,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2018-09-04 11:31:19,2019-09-04 00:00:00,54218.0,700 14th St,None,Denver,CO,None,9,6,01702,3141604.0,1695616.0
2009-BFN-1038614,TAG RESTAURANT,1441 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-03-29 14:13:18,2020-04-14 00:00:00,191488.0,1441 Larimer St,None,Denver,CO,None,9,6,01701,3140775.0,1697781.0
2013-BFN-1066126,W.T. SHORTY'S,990 S ONEIDA ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-11-30 15:37:32.000001,2019-12-12 00:00:00,246507.0,990 S Oneida St,None,Denver,CO,None,6,3,05002,3166562.0,1679850.0
2014-BFN-1071079,9THAI,4122 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-05-29 11:17:22,2019-04-25 00:00:00,351791.0,4122 E Colfax Ave,None,Denver,CO,None,5,2,04301,3157847.0,1694884.0
2006-BFN-1019759,EIGHTH AVE WINE & SPIRITS,4420 E 8TH AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2018-07-02 08:30:51,2019-07-30 00:00:00,235323.0,4420 E 8th Ave,None,Denver,CO,None,5,2,04301,3158755.0,1690952.0
2019-BFN-0000524,MG INC,9660 E ALAMEDA AVEUNIT 103 ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2019-01-17 00:00:00,2020-01-17 00:00:00,261283.0,9660 E Alameda Ave Unit 103,None,Denver,CO,None,5,3,07089,3175452.0,1683482.0
2011-BFN-1051744,DIABLO'S CANTINA,718 SHERIDAN BLVD,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-02 10:23:40,2019-06-27 00:00:00,72587.0,718 N Sheridan Blvd,None,Denver,CO,None,3,1,00904,3125847.0,1690489.0
2001-BFN-78889,CHIPOTLE MEXICAN GRILL #9,1600 CALIFORNIA ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-05-18 13:49:47.000001,2019-05-11 00:00:00,55188.0,1600 California St,None,Denver,CO,None,9,6,01702,3142951.0,1696731.0
2002-BFN-53654,CAMPUS LOUNGE,701 S UNIVERSITY BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-02-14 00:00:00,2020-02-13 00:00:00,88876.0,701 S University Blvd,None,Denver,CO,None,6,3,03402,3152062.0,1681677.0
2011-BFN-1052941,SHEYLA'S NIGHTCLUB & GRILL,8615 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-26 10:39:27,2019-06-20 00:00:00,23050.0,8615 E Colfax Ave,None,Denver,CO,None,8,2,04403,3172233.0,1695171.0
2002-BFN-78260,THE NONAME GRILL,8601 W CROSS DR A3 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-02 12:18:36,2019-07-16 00:00:00,270059.0,8601 W Cross Dr Unit A3,None,Denver,CO,None,2,4,12010,3114804.0,1649146.0
2018-BFN-0009056,VISIONBOX STUDIO,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-01-02 07:53:04,2020-01-02 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2003-BFN-1006737,DIVINO,1240 S BROADWAY ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2019-01-29 14:42:47,2020-01-22 00:00:00,173939.0,1240 S Broadway,None,Denver,CO,None,7,3,03001,3144341.0,1678036.0
2005-BFN-1015008,MAYFAIR LIQUORS,1385 N KRAMERIA ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2015-06-12 00:00:00,2016-07-17 00:00:00,166485.0,1385 N Krameria St,None,Denver,CO,None,5,2,04304,3163958.0,1694247.0
2011-BFN-1052417,ACERO,1446 S BROADWAY ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-08-24 09:17:45,2019-08-11 00:00:00,245897.0,1446 S Broadway,None,Denver,CO,None,7,3,03001,3144323.0,1676757.0
2014-BFN-1074579,MILE HIGH HAMBURGER MARY'S,1336 E 17TH AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-12-07 11:34:03,2019-11-09 00:00:00,57555.0,1336 E 17th Ave,None,Denver,CO,None,9,6,03102,3149070.0,1695975.0
2013-BFN-1070091,AHUEVO! CANTINA KITCHEN,1150 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-05-08 12:09:04,2020-02-05 00:00:00,183120.0,1150 E Colfax Ave,None,Denver,CO,None,10,6,03201,3148360.0,1694655.0
2014-BFN-0005012,CHAKA'S MEXICAN RESTAURANT,6265 E EVANS AVEUNIT 1 & 2 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-09-18 13:54:56,2019-11-02 00:00:00,363403.0,6265 E Evans Ave Ste 2,None,Denver,CO,None,6,3,05200,3164407.0,1672713.0
2012-BFN-1058226,CHOW MORSO,1500 WYNKOOP STSUITE 101 ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-08-06 00:00:00,2019-07-02 00:00:00,181283.0,1500 Wynkoop St,None,Denver,CO,None,9,6,01701,3140086.0,1698828.0
2010-BFN-1046372,THE SUMMIT MUSIC HALL,1902 BLAKE ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-07-05 00:00:00,2019-07-02 00:00:00,43511.0,1902 Blake St,None,Denver,CO,None,9,6,01701,3141975.0,1699673.0
2016-BFN-0005575,CASH AND CRAFT,3744 N TEJON ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-08-30 00:00:00,2017-08-30 00:00:00,354095.0,3744 N Tejon St,None,Denver,CO,None,1,1,01102,3137441.0,1705297.0
2006-BFN-1023791,EL TARAHUMARA MEXICAN FOOD,1050 W COLFAX AVE D ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-04-18 10:32:35,2019-05-20 00:00:00,358010.0,1050 W Colfax Ave Ste D,None,Denver,CO,None,3,1,01900,3140298.0,1694687.0
2014-BFN-1074692,LECHUGA'S,3609 TEJON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-14 09:57:44,2019-12-02 00:00:00,189278.0,3609 N Tejon St,None,Denver,CO,None,1,1,00402,3137369.0,1704651.0
2009-BFN-1043036,HOOKED ON COLFAX,3213 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-26 10:41:25,2019-12-07 00:00:00,168435.0,3213 E Colfax Ave,None,Denver,CO,None,9,2,03701,3154767.0,1695011.0
2014-BFN-1074261,BRAZEN,4450 W 38TH AVE 130 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-10-22 12:00:40,2019-09-29 00:00:00,190318.0,4450 W 38th Ave #130,None,Denver,CO,None,1,1,00302,3127966.0,1705341.0
2014-BFN-1072780,RINO YACHT CLUB,3350 N BRIGHTON BLVDUNIT 100 ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-07-26 08:19:32,2019-07-10 00:00:00,453521.0,3350 N Brighton Blvd Unit 100,None,Denver,CO,None,9,2,01600,3146302.0,1705241.0
2017-BFN-0005308,TACOS TEQUILA WHISKEY CO,215 E 7TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-11-20 09:46:37,2019-11-05 00:00:00,526827.0,215 E 7th Ave,None,Denver,CO,None,10,6,02702,3144990.0,1690252.0
2016-BFN-0006950,QDOBA MEXICAN EATS,4000 N COLORADO BLVDUNIT 101 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-01-29 12:19:36,2020-02-23 00:00:00,233330.0,4000 N Colorado Blvd Unit 101,None,Denver,CO,None,8,2,04101,3157426.0,1706964.0
2018-BFN-0009058,COLORADO PHOTOGRAPHIC ARTS CENTER,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-01-02 08:21:03,2020-01-02 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2011-BFN-1056347,ONYX ULTRA LOUNGE,1080 14TH ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-12-11 08:23:10,2019-11-08 00:00:00,172090.0,1080 14th St,None,Denver,CO,None,9,6,01702,3141174.54,1696894.2
2001-BFN-4816,BROOKLYN'S,2644 W COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-11-19 12:15:29.000001,2019-12-11 00:00:00,69614.0,2644 W Colfax Ave,None,Denver,CO,None,3,1,00800,3134900.0,1694658.0
2014-BFN-1071541,DELECTABLE EGG,1642 MARKET ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-07-09 12:53:46,2019-06-29 00:00:00,353220.0,1642 Market St,None,Denver,CO,None,9,6,01701,3141338.0,1698637.0
2005-BFN-1017116,LUCILE'S,275 S LOGAN ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2019-01-24 10:36:00,2020-01-26 00:00:00,234005.0,275 S Logan St,None,Denver,CO,None,7,3,02802,3145399.0,1684451.0
2016-BFN-0007256,CELTIC ON MARKET,1400 MARKET ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-12-07 13:57:22,2019-12-22 00:00:00,54002.0,1400 Market St,None,Denver,CO,None,9,6,01701,3140506.0,1697710.0
2015-BFN-0003467,BELLWETHER,5126 E COLFAX AVE,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-09-10 09:02:51,2019-08-10 00:00:00,178759.0,5126 E Colfax Ave,None,Denver,CO,None,5,2,04302,3161021.0,1694926.0
2004-BFN-1010541,THE INN AT CHERRY CREEK/WEBER BAR & GRILL,233 CLAYTON ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-12-14 10:36:02,2019-12-28 00:00:00,None,None,None,None,None,None,10,3,03800,3152983.0,1687670.0
2011-BFN-1055803,VILLAGE WEST LIQUOR,8555 W BELLEVIEW AVESUITE 2603 ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2018-11-16 15:40:29,2019-10-25 00:00:00,155994.0,8555 W Belleview Ave,None,Denver,CO,None,2,4,12014,3114526.0,1653012.0
2002-BFN-29472,FAST N FRIENDLY FOODMARTS,5595 E FLORIDA AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2018-05-08 11:23:59.000001,2019-05-16 00:00:00,137507.0,5595 E Florida Ave,None,Denver,CO,None,6,3,05102,3162453.0,1676577.0
2010-BFN-1046608,VINNY'S BAR & GRILL,7101 TOWER RD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-05-18 14:17:22,2019-05-20 00:00:00,163344.0,7101 N Tower Rd,None,Denver,CO,None,11,5,08313,3204321.0,1726562.0
2015-BFN-0005400,SOUTH DENVER V.F.W. POST #2461,1350 S BROADWAY ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2018-12-13 15:05:46,2019-10-20 00:00:00,246425.0,1350 S Broadway,None,Denver,CO,None,7,3,03001,3144298.0,1677365.0
2002-BFN-14492,CITY O'CITY,206 E 13TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-04-23 09:12:32,2019-05-02 00:00:00,180237.0,206 E 13th Ave,None,Denver,CO,None,10,6,02701,3144987.0,1693595.0
2002-BFN-90263,E&S LIQUORS,6460 E YALE AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2018-05-30 10:31:15,2019-06-11 00:00:00,223382.0,6460 E Yale Ave,None,Denver,CO,None,4,3,06812,3164835.0,1668185.0
2002-BFN-56939,CHIHUAHUA,2250 S FEDERAL BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-06-15 09:47:44,2019-06-29 00:00:00,116511.0,2250 S Federal Blvd,None,Denver,CO,None,7,4,05400,3133872.0,1671539.0
2016-BFN-0008118,GRABBAGREEN,4820 E HAMPDEN AVE 102 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-06-13 14:41:23,2019-06-07 00:00:00,485122.0,4820 E Hampden Ave Unit 102,None,Denver,CO,None,4,3,04004,3160274.0,1663134.0
2007-BFN-1025459,7-ELEVEN STORE 13195A,4040 E 8TH AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2019-02-20 15:42:50,2020-03-26 00:00:00,183099.0,4040 E 8th Ave,None,Denver,CO,None,5,2,04301,3157597.0,1690888.0
2019-BFN-0001068,INSIDE THE ORCHESTRA,144 W COLFAX AVE,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2019-02-26 07:38:43.000001,2020-02-26 00:00:00,180083.0,144 W Colfax Ave,None,Denver,CO,None,10,6,02000,3143554.0,1694751.0
2018-BFN-0000379,LIBERATI BREWERY & RESTAURANT,2403 CHAMPA ST,LIQUOR - BREW PUB,LICENSE ISSUED - ACTIVE,2018-08-31 14:06:38,2019-04-15 00:00:00,183138.0,2403 Champa St,None,Denver,CO,None,9,6,01600,3144993.0,1700028.0
2015-BFN-0007462,"HUGO'S BEER, LLC",1205 E 13TH AVE,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2015-11-05 00:00:00,2016-11-05 00:00:00,351642.0,1205 E 13th Ave,None,Denver,CO,None,10,6,03201,3148284.0,1693758.0
2003-BFN-1004715,THE BLUE SKY BAR,8700 PENA BLVDSUITE AC25 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2017-08-14 15:18:49,2019-08-28 00:00:00,221159.0,8700 Pena Blvd,None,Denver,CO,None,11,7,08313,3231994.0,1736921.0
2010-BFN-1050388,VINNY'S LIQUOR,5201 E 38TH AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2018-10-22 09:04:37,2019-11-09 00:00:00,10972.0,5201 E 38th Ave,None,Denver,CO,None,8,2,04101,3161166.0,1705671.0
2014-BFN-1074754,ATOMIC COWBOY/DEN BISC CO/FAT SULLY'S,4275 N TENNYSON ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2018-11-19 11:46:31,2019-12-10 00:00:00,28390.0,4275 N Tennyson St,None,Denver,CO,None,1,1,00301,3128140.0,1707289.0
2013-BFN-1067424,NOVO COFFEE,1600 GLENARM PLUNIT 110 ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-09-10 12:54:54,2019-10-01 00:00:00,180004.0,1600 Glenarm Pl,None,Denver,CO,None,9,6,01702,3143476.0,1696290.0
2012-BFN-1059699,GRILLIN' WINGS & THINGS,723 S UNIVERSITY BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2018-08-23 16:19:58,2019-09-05 00:00:00,238896.0,723 S University Blvd,None,Denver,CO,None,6,3,03402,3152062.0,1681488.0
2018-BFN-0007956,ARGONAUT WINE & LIQUOR STORE INC,760 E COLFAX AVE,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2018-10-22 00:00:00,2019-10-22 00:00:00,237297.0,760 E Colfax Ave,None,Denver,CO,None,10,6,02703,3146795.0,1694778.0
2009-BFN-1039868,THE DOGHOUSE TAVERN,3100 S SHERIDAN BLVD O ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2018-05-30 13:04:16,2019-06-17 00:00:00,175532.0,3100 S Sheridan Blvd,None,Denver,CO,None,2,4,04801,3125925.0,1663633.0
